地段,datetime,total_price,unit_price,area,主建物佔比,型態,age,樓別/樓高,交易標的,交易筆棟數,建物現況格局,parking_price,管理組織,電梯,主要用途,備註
中坡北路,2021/12/14,2150,62,34.68,82.52%,華廈(10層含以下有電梯),38,二層/七層,房地(土地+建物),土:2 建:1車:0,2房1廳2衛,,有,有,住家用,陽台外推;
中坡北路,2021/9/10,3500,92.7,37.74,77.02%,華廈(10層含以下有電梯),38,一層/七層,房地(土地+建物),土:1 建:1車:0,3房1廳1衛,,有,有,住家用,其他增建;
中坡北路,2021/5/28,2408,65.4,36.82,62.14%,華廈(10層含以下有電梯),38,六層/七層,房地(土地+建物),土:1 建:1車:0,3房2廳1衛,,有,有,住家用,
中坡北路,2021/8/11,2200,62,35.46,82.48%,住宅大樓(11層含以上有電梯),37,三層/十二層,房地(土地+建物),土:1 建:1車:0,3房2廳2衛,,有,有,住家用,親友、員工、共有人或其他特殊關係間之交易;
中坡北路,2021/5/22,2820,69.2,40.74,81.93%,華廈(10層含以下有電梯),37,七層/七層,房地(土地+建物),土:2 建:1車:0,4房1廳2衛,,有,有,住家用,
中坡北路,2021/3/14,2530,74.9,33.79,82.06%,住宅大樓(11層含以上有電梯),37,十一層/十二層,房地(土地+建物),土:1 建:1車:0,3房2廳2衛,,有,有,住家用,
中坡北路,2021/2/1,2285,62.1,36.82,62.14%,華廈(10層含以下有電梯),37,六層/七層,房地(土地+建物),土:1 建:1車:0,3房2廳1衛,,有,有,住家用,
中坡北路,2020/12/29,700,20.6,33.93,85.33%,華廈(10層含以下有電梯),37,四層/七層,房地(土地+建物),土:2 建:1車:0,3房1廳2衛,,無,有,住家用,親友、員工、共有人或其他特殊關係間之交易;
中坡北路,2020/8/3,1820,77.8,23.39,73.80%,住宅大樓(11層含以上有電梯),36,十層/十二層,房地(土地+建物),土:1 建:1車:0,2房2廳1衛,,有,有,住家用,陽台外推;其他增建;
中坡北路,2020/4/25,2635,62.6,42.13,70.24%,華廈(10層含以下有電梯),36,三層/七層,房地(土地+建物),土:2 建:1車:0,4房2廳2衛,,有,有,住家用,陽台外推;其他增建;
中坡北路,2020/2/7,1529.9,45.6,33.56,73.79%,住宅大樓(11層含以上有電梯),36,四層/十二層,房地(土地+建物)+車位,土:1 建:1車:1,1房2廳1衛,,無,,住家用,總價15000000元+土地增值稅267573元+房屋契稅19428元+車位契稅6581元+109年房屋稅5549元合計總價:新台幣15299131元親友、員工或其他特殊關係間之交易。;
中坡北路,2019/7/24,2208,63.7,34.68,82.52%,華廈(10層含以下有電梯),36,五層/七層,房地(土地+建物),土:2 建:1車:0,3房2廳2衛,,有,,住家用,含增建或未登記建物。
中坡北路,2019/6/6,2000,63.3,31.62,69.26%,華廈(10層含以下有電梯),36,一層/七層,房地(土地+建物),土:1 建:1車:0,3房2廳2衛,,無,,商業用,
中坡北路,2020/10/28,1980,59.9,33.08,80.59%,公寓(5樓含以下無電梯),35,二層/五層,房地(土地+建物),土:2 建:1車:0,3房2廳2衛,,無,無,住家用,陽台外推;
中坡北路,2020/10/17,1500,47.2,31.8,79.89%,公寓(5樓含以下無電梯),35,三層/五層,房地(土地+建物),土:2 建:1車:0,3房2廳2衛,,無,無,住家用,親友、員工、共有人或其他特殊關係間之交易;陽台外推;
中坡北路,2019/5/20,2535,62.2,40.74,81.93%,華廈(10層含以下有電梯),35,七層/七層,房地(土地+建物),土:2 建:1車:0,4房2廳2衛,,無,,住家用,含增建或未登記建物。;
中坡北路,2019/1/5,2100,65.7,31.96,73.11%,住宅大樓(11層含以上有電梯),34,五層/十二層,房地(土地+建物),土:1 建:1車:0,2房2廳2衛,,無,,住家用,含增建或未登記建物。;
中坡南路,2023/5/30,1600,62.6,25.54,96.90%,公寓(5樓含以下無電梯),46,三層/四層,房地(土地+建物),土:2 建:1車:0,4房2廳1衛,,無,無,住家用,
中坡南路,2021/12/31,1650,66.7,24.73,93.97%,公寓(5樓含以下無電梯),45,二層/四層,房地(土地+建物),土:2 建:1車:0,4房2廳2衛,,無,無,住家用,陽台外推;
中坡南路,2021/11/30,180,48.7,3.7,93.21%,公寓(5樓含以下無電梯),45,三層/四層,房地(土地+建物),土:3 建:1車:0,3房1廳1衛,,無,無,住家用,此買賣包含松山區寶清段二小段169地號持分1/6 收件號110年信義字第116360號親友、員工、共有人或其他特殊關係間之交易;預售屋、或土地及建物分件登記案件;
中坡南路,2023/10/21,1820,64.4,28.24,85.55%,公寓(5樓含以下無電梯),44,二層/五層,房地(土地+建物),土:11 建:1車:0,4房2廳2衛,,無,無,住家用,陽台外推;
中坡南路,2023/3/20,1400,58.1,24.12,92.02%,公寓(5樓含以下無電梯),44,三層/四層,房地(土地+建物),土:4 建:1車:0,3房2廳1衛,,無,無,住家用,親友、員工、共有人或其他特殊關係間之交易;陽台外推;
中坡南路,2023/3/7,1680,65.1,25.8,83.48%,公寓(5樓含以下無電梯),44,三層/五層,房地(土地+建物),土:11 建:1車:0,3房2廳1衛,,無,無,住家用,陽台外推;其他增建;
中坡南路,2023/3/1,110,42.5,2.59,95.32%,公寓(5樓含以下無電梯),44,一層/四層,房地(土地+建物),土:3 建:1車:0,,,無,無,商業用,市場攤位;
中坡南路,2021/10/24,194.2,31.4,6.18,97.31%,公寓(5樓含以下無電梯),44,"一層,騎樓/四層",房地(土地+建物),土:1 建:1車:0,2房1廳2衛,,無,無,住家用,親友、員工、共有人或其他特殊關係間之交易;
中坡南路,2022/7/26,150,58,2.59,95.32%,公寓(5樓含以下無電梯),43,一層/四層,房地(土地+建物),土:3 建:1車:0,,,有,無,商業用,含土地增值稅或其他稅費;市場攤位;(包含)公共設施保留地(用地);
中坡南路,2021/12/22,450,52,8.65,95.28%,公寓(5樓含以下無電梯),43,一層/四層,房地(土地+建物),土:3 建:1車:0,,,無,無,商業用,具重建或重劃、都更等效益;(包含)公共設施保留地(用地);
中坡南路,2021/10/12,600,113,5.31,100.00%,公寓(5樓含以下無電梯),43,一層/四層,房地(土地+建物),土:3 建:1車:0,,,無,無,商業用,含土地增值稅或其他稅費;含仲介費;夾層;其他增建;(包含)公共設施保留地(用地);
中坡南路,2021/3/4,140,26.6,5.26,,公寓(5樓含以下無電梯),42,一層/四層,房地(土地+建物)+車位,土:3 建:1車:1,,,無,無,商業用,1.交易總價外加增值稅金額由買方負擔。 2.一個車位持分1/5。市場攤位;
中坡南路,2020/12/22,1300,65.7,19.79,94.47%,公寓(5樓含以下無電梯),42,二層/四層,房地(土地+建物),土:3 建:1車:0,,,無,無,商業用,其他增建;
中坡南路,2023/7/21,2488,60.5,41.12,70.20%,公寓(5樓含以下無電梯),40,三層/五層,房地(土地+建物),土:1 建:1車:0,4房2廳2衛,,無,無,住家用,其他增建;
中坡南路,2022/9/20,1900,52.9,35.91,80.96%,公寓(5樓含以下無電梯),39,四層/五層,房地(土地+建物),土:1 建:1車:0,3房2廳2衛,,無,無,住家用,其他增建;
中坡南路,2022/6/19,1535,57.1,26.9,88.00%,公寓(5樓含以下無電梯),39,四層/五層,房地(土地+建物),土:3 建:1車:0,3房2廳1衛,,無,無,住家用,
中坡南路,2022/6/12,2200,53.5,41.12,70.20%,公寓(5樓含以下無電梯),39,四層/五層,房地(土地+建物),土:1 建:1車:0,4房2廳2衛,,無,無,住家用,
中坡南路,2022/4/27,1865,48.7,38.32,71.03%,公寓(5樓含以下無電梯),39,二層/五層,房地(土地+建物),土:1 建:1車:0,3房2廳2衛,,無,無,住家用,
中坡南路,2022/1/25,1900,63.1,30.13,80.26%,公寓(5樓含以下無電梯),39,四層/五層,房地(土地+建物),土:1 建:1車:0,3房2廳2衛,,無,無,住家用,
中坡南路,2021/12/28,2150,57.4,37.48,84.09%,公寓(5樓含以下無電梯),39,三層/五層,房地(土地+建物),土:1 建:1車:0,3房2廳2衛,,無,無,住家用,其他增建;
中坡南路,2021/10/12,1568,66.1,23.73,72.59%,公寓(5樓含以下無電梯),38,二層/五層,房地(土地+建物),土:1 建:1車:0,2房2廳2衛,,無,無,住家用,其他增建;
中坡南路,2021/9/17,1980,48.2,41.12,70.20%,公寓(5樓含以下無電梯),38,四層/五層,房地(土地+建物),土:1 建:1車:0,4房2廳2衛,,無,無,住家用,
中坡南路,2021/8/29,2130,51.8,41.12,70.20%,公寓(5樓含以下無電梯),38,三層/五層,房地(土地+建物),土:1 建:1車:0,5房1廳3衛,,無,無,住家用,其他增建;
中坡南路,2021/3/12,1740,50.9,34.17,82.25%,公寓(5樓含以下無電梯),38,五層/五層,房地(土地+建物),土:1 建:1車:0,3房2廳2衛,,無,無,住家用,
中坡南路,2021/2/25,1930,46.9,41.12,70.20%,公寓(5樓含以下無電梯),38,四層/五層,房地(土地+建物),土:1 建:1車:0,4房2廳2衛,,無,無,住家用,
中坡南路,2023/5/1,1660,56.2,29.56,83.85%,公寓(5樓含以下無電梯),37,四層/五層,房地(土地+建物),土:1 建:1車:0,2房2廳2衛,,無,無,住家用,其他增建;
中坡南路,2023/8/22,3220,70.8,45.45,81.39%,華廈(10層含以下有電梯),34,六層/七層,房地(土地+建物),土:1 建:1車:0,4房2廳2衛,,無,有,住家用,其他增建;
中坡南路,2021/11/9,2820,66.7,42.27,79.99%,華廈(10層含以下有電梯),33,二層/七層,房地(土地+建物),土:1 建:1車:0,4房2廳2衛,,無,有,住家用,陽台外推;其他增建;
中坡南路,2020/6/20,1000,24.7,40.53,82.04%,公寓(5樓含以下無電梯),33,二層/五層,房地(土地+建物),土:1 建:1車:0,3房2廳2衛,,無,無,住家用,親友、員工、共有人或其他特殊關係間之交易;
中坡南路,2022/4/25,2000,45.5,43.93,75.97%,華廈(10層含以下有電梯),32,二層/七層,房地(土地+建物),土:1 建:1車:0,4房2廳2衛,,無,有,住家用,親友、員工、共有人或其他特殊關係間之交易;
中坡南路,2022/3/20,3788,65.1,58.2,80.28%,華廈(10層含以下有電梯),32,五層/七層,房地(土地+建物)+車位,土:1 建:1車:1,3房2廳2衛,,有,有,住家用,陽台外推;
中坡南路,2021/6/20,2520,65.4,38.51,75.04%,華廈(10層含以下有電梯),32,二層/七層,房地(土地+建物),土:1 建:1車:0,3房2廳2衛,,無,有,住家用,其他增建;
中坡南路,2019/11/17,2350,47.7,49.23,76.41%,公寓(5樓含以下無電梯),32,五層/五層,房地(土地+建物),土:1 建:1車:0,5房1廳2衛,,無,,住家用,含增建或未登記建物。;
中坡南路,2019/10/27,2415,51.7,46.69,81.30%,公寓(5樓含以下無電梯),32,四層/五層,房地(土地+建物),土:1 建:1車:0,4房2廳2衛,,無,,住家用,含增建或未登記建物。
中坡南路,2021/3/26,3090,50.8,60.86,91.34%,華廈(10層含以下有電梯),31,"四層,五層/七層",房地(土地+建物)+車位,土:1 建:1車:1,3房2廳2衛,,有,有,住家用,陽台外推;其他增建;
中坡南路,2020/8/13,2200,52,42.27,79.99%,華廈(10層含以下有電梯),31,二層/七層,房地(土地+建物),土:1 建:1車:0,4房2廳2衛,,有,有,住家用,
中坡南路,2019/5/4,3100,66.1,46.87,69.18%,華廈(10層含以下有電梯),29,一層/六層,房地(土地+建物),土:1 建:1車:0,4房2廳2衛,,無,,住家用,含增建或未登記建物。;
中坡南路,2020/12/15,1700,87.6,19.41,53.08%,華廈(10層含以下有電梯),7,二層/七層,房地(土地+建物),土:1 建:1車:0,2房1廳1衛,,有,有,住家用,陽台外推;夾層;其他增建;
中坡南路,2020/11/18,2830,80.3,35.24,57.00%,華廈(10層含以下有電梯),7,四層/七層,房地(土地+建物)+車位,土:1 建:1車:1,3房2廳1衛,,有,有,住家用,塔式車位位置：地下二樓。夾層;其他增建;
中坡南路,2019/12/2,2550,73.6,34.63,56.78%,華廈(10層含以下有電梯),6,六層/七層,房地(土地+建物)+車位,土:1 建:1車:1,2房1廳1衛,,有,,住家用,
中坡南路,2023/7/31,3500,82.3,42.51,52.06%,住宅大樓(11層含以上有電梯),2,八層/二十層,房地(土地+建物)+車位,土:1 建:1車:1,2房2廳1衛,,有,有,住家用,
中坡南路,2021/12/18,3397,79.9,42.51,52.06%,住宅大樓(11層含以上有電梯),1,五層/二十層,房地(土地+建物)+車位,土:1 建:1車:1,2房2廳1衛,,有,有,住家用,
忠孝東路,2023/11/12,1875,0,19.41,,透天厝,62,全/三層,房地(土地+建物),土:1 建:1車:0,4房4衛,,無,無,住家用,頂樓加蓋;
忠孝東路,2022/4/21,2550,0,34.15,,透天厝,60,全/三層,房地(土地+建物),土:1 建:1車:0,4房3廳2衛,,無,無,住家用,頂樓加蓋;其他增建;
忠孝東路,2023/8/14,1788,113.7,15.72,100.00%,公寓(5樓含以下無電梯),55,二層/五層,房地(土地+建物),土:1 建:1車:0,3房2廳1衛,,無,無,住家用,
忠孝東路,2023/9/2,1500,73.6,20.37,100.00%,公寓(5樓含以下無電梯),54,二層/四層,房地(土地+建物),土:2 建:1車:0,2房2廳1衛,,無,無,住家用,其他增建;
忠孝東路,2022/5/7,1500,95.4,15.72,100.00%,公寓(5樓含以下無電梯),54,三層/五層,房地(土地+建物),土:1 建:1車:0,3房1廳1衛,,無,無,住家用,其他增建;
忠孝東路,2023/12/25,3200,71.1,45,100.00%,公寓(5樓含以下無電梯),53,一層/四層,房地(土地+建物),土:2 建:1車:0,,,無,無,住家用,親友、員工、共有人或其他特殊關係間之交易;
忠孝東路,2023/12/22,1768,72.5,24.39,87.88%,公寓(5樓含以下無電梯),53,三層/四層,房地(土地+建物),土:1 建:1車:0,3房2廳1衛,,無,無,住家用,陽台外推;其他增建;
忠孝東路,2023/11/24,1738,71.3,24.39,87.88%,公寓(5樓含以下無電梯),53,三層/四層,房地(土地+建物),土:1 建:1車:0,2房2廳1衛,,無,無,住家用,陽台外推;其他增建;
忠孝東路,2023/8/16,850,43.7,19.44,100.00%,公寓(5樓含以下無電梯),53,三層/四層,房地(土地+建物),土:1 建:1車:0,3房1廳1衛,,無,無,住家用,陽台外推;
忠孝東路,2023/6/7,800,37.3,21.44,100.00%,公寓(5樓含以下無電梯),53,二層/四層,房地(土地+建物),土:1 建:1車:0,2房1廳1衛,,無,無,住家用,親友、員工、共有人或其他特殊關係間之交易;
忠孝東路,2023/6/7,1000,46.7,21.44,100.00%,公寓(5樓含以下無電梯),53,一層/四層,房地(土地+建物),土:1 建:1車:0,2房1廳1衛,,無,無,住家用,親友、員工、共有人或其他特殊關係間之交易;
忠孝東路,2020/10/11,1360,64.2,21.19,100.00%,公寓(5樓含以下無電梯),53,三層/四層,房地(土地+建物),土:2 建:1車:0,2房1廳1衛,,無,無,住家用,其他增建;
忠孝東路,2023/12/30,2598,95.2,27.28,100.00%,公寓(5樓含以下無電梯),52,"四層,陽臺/四層",房地(土地+建物),土:1 建:1車:0,4房2廳2衛,,無,無,住家用,陽台外推;頂樓加蓋;
忠孝東路,2023/12/14,2700,104.9,25.73,100.00%,公寓(5樓含以下無電梯),52,"四層,陽臺/四層",房地(土地+建物),土:1 建:1車:0,4房1廳1衛,,無,無,住家用,陽台外推;頂樓加蓋;其他增建;
忠孝東路,2023/11/20,2128,78,27.28,100.00%,公寓(5樓含以下無電梯),52,"四層,陽臺/四層",房地(土地+建物),土:2 建:1車:0,3房2廳1衛,,無,無,住家用,頂樓加蓋;
忠孝東路,2023/10/19,3166,101.6,31.16,87.77%,公寓(5樓含以下無電梯),52,四層/四層,房地(土地+建物),土:2 建:1車:0,3房2廳1衛,,無,無,住家用,
忠孝東路,2023/7/15,2500,81,30.86,100.00%,公寓(5樓含以下無電梯),52,"二層,陽台/四層",房地(土地+建物),土:1 建:1車:0,3房2廳1衛,,無,無,住家用,
忠孝東路,2023/6/10,1221,89.3,13.68,100.00%,公寓(5樓含以下無電梯),52,三層/四層,房地(土地+建物),土:2 建:1車:0,3房2廳1衛,,無,無,住家用,親友間買賣親友、員工、共有人或其他特殊關係間之交易;
忠孝東路,2023/5/23,1500,66.1,22.68,100.00%,公寓(5樓含以下無電梯),52,四層/四層,房地(土地+建物),土:3 建:1車:0,2房2廳1衛,,無,無,住家用,
忠孝東路,2023/4/26,2400,87.7,27.35,100.00%,公寓(5樓含以下無電梯),52,三層/四層,房地(土地+建物),土:2 建:1車:0,3房2廳2衛,,無,無,住家用,
忠孝東路,2023/3/2,300,67,4.48,100.00%,公寓(5樓含以下無電梯),52,一層/四層,房地(土地+建物),土:1 建:1車:0,,,無,無,住家用,親友、員工、共有人或其他特殊關係間之交易;
忠孝東路,2023/2/3,275,122.9,2.24,100.00%,公寓(5樓含以下無電梯),52,一層/四層,房地(土地+建物),土:1 建:1車:0,,,無,無,住家用,2親等買賣親友、員工、共有人或其他特殊關係間之交易;
忠孝東路,2022/11/14,660,34,19.44,100.00%,公寓(5樓含以下無電梯),52,三層/四層,房地(土地+建物),土:1 建:1車:0,3房2廳1衛,,無,無,住家用,親友、員工、共有人或其他特殊關係間之交易;
忠孝東路,2022/9/25,3980,121.4,32.78,100.00%,公寓(5樓含以下無電梯),52,一層/四層,房地(土地+建物),土:1 建:1車:0,2房1廳2衛,,無,無,住家用,其他增建;
忠孝東路,2022/9/12,1693,55.7,30.39,100.00%,公寓(5樓含以下無電梯),52,"四層,露台/四層",房地(土地+建物),土:1 建:1車:0,3房2廳1衛,,無,無,住家用,頂樓加蓋;其他增建;
忠孝東路,2022/5/18,700,72,9.72,100.00%,公寓(5樓含以下無電梯),52,四層/四層,房地(土地+建物),土:1 建:1車:0,3房2廳1衛,,無,無,住家用,親友、員工、共有人或其他特殊關係間之交易;
忠孝東路,2023/12/15,888,47.9,18.54,100.00%,公寓(5樓含以下無電梯),51,"一層,平台,騎樓/四層",房地(土地+建物),土:1 建:1車:0,1房1廳1衛,,無,無,住家用,親友、員工、共有人或其他特殊關係間之交易;
忠孝東路,2023/11/30,1570,74.9,20.95,100.00%,公寓(5樓含以下無電梯),51,"二層,陽臺/四層",房地(土地+建物),土:1 建:1車:0,3房2廳1衛,,無,無,住家用,
忠孝東路,2023/10/8,1500,63.6,23.59,100.00%,公寓(5樓含以下無電梯),51,一層/四層,房地(土地+建物),土:2 建:1車:0,3房2廳2衛,,無,無,住家用,親友、員工、共有人或其他特殊關係間之交易;
忠孝東路,2023/9/27,1458,69.6,20.95,100.00%,公寓(5樓含以下無電梯),51,"二層,陽臺/四層",房地(土地+建物),土:1 建:1車:0,3房1廳1衛,,無,無,住家用,
忠孝東路,2023/9/18,1488,86.4,17.22,100.00%,公寓(5樓含以下無電梯),51,三層/四層,房地(土地+建物),土:1 建:1車:0,3房2廳1衛,,無,無,住家用,其他增建;
忠孝東路,2023/8/30,2270,108.3,20.95,100.00%,公寓(5樓含以下無電梯),51,"一層,平台/四層",房地(土地+建物),土:1 建:1車:0,2房1廳1衛,,無,無,住家用,
忠孝東路,2023/7/11,2300,82.2,27.99,100.00%,公寓(5樓含以下無電梯),51,"四層,陽臺/四層",房地(土地+建物),土:1 建:1車:0,9房9衛,,無,無,住家用,陽台外推;頂樓加蓋;
忠孝東路,2023/5/23,1798,113.7,15.81,100.00%,公寓(5樓含以下無電梯),51,"一層,平台/四層",房地(土地+建物),土:1 建:1車:0,3房2廳1衛,,無,無,住家用,親友、員工、共有人或其他特殊關係間之交易;
忠孝東路,2023/3/30,1400,59.4,23.59,100.00%,公寓(5樓含以下無電梯),51,四層/四層,房地(土地+建物),土:2 建:1車:0,2房2廳1衛,,無,無,住家用,
忠孝東路,2023/3/5,2475,90.7,27.28,100.00%,公寓(5樓含以下無電梯),51,"二層,陽台/四層",房地(土地+建物),土:1 建:1車:0,3房2廳1衛,,無,無,住家用,
忠孝東路,2023/3/1,2425,86.9,27.9,100.00%,公寓(5樓含以下無電梯),51,"四層,陽台/四層",房地(土地+建物),土:1 建:1車:0,4房4衛,,無,無,住家用,陽台外推;其他增建;
忠孝東路,2023/2/20,1080,39.6,27.28,100.00%,公寓(5樓含以下無電梯),51,"四層,陽台/四層",房地(土地+建物),土:2 建:1車:0,3房2廳2衛,,無,無,住家用,親友、員工、共有人或其他特殊關係間之交易;
